date,location_identifier,transactions
2017-03-28,location_17,1537
2017-03-28,location_18,1252
2017-03-28,location_19,1921
2017-03-28,location_20,1825
2017-03-28,location_23,1124
2017-03-28,location_24,1823
2017-03-28,location_25,1668
2017-03-28,location_26,485
2017-03-28,location_27,1832
2017-03-28,location_28,1086
2017-03-28,location_29,1420
2017-03-28,location_30,510
2017-03-28,location_31,1371
2017-03-28,location_32,549
2017-03-28,location_33,1141
2017-03-28,location_34,2533
2017-03-28,location_35,776
2017-03-28,location_36,1260
2017-03-28,location_37,1639
2017-03-28,location_38,2247
2017-03-28,location_39,1634
2017-03-28,location_40,1381
2017-03-28,location_41,1100
2017-03-28,location_43,1338
2017-03-28,location_44,5087
2017-03-28,location_45,4277
2017-03-28,location_46,4190
2017-03-28,location_47,4674
2017-03-28,location_48,3554
2017-03-28,location_49,3122
2017-03-28,location_50,3211
2017-03-28,location_51,1751
2017-03-28,location_53,950
2017-03-28,location_54,874
2017-03-29,location_1,458
2017-03-29,location_2,1929
2017-03-29,location_3,3653
2017-03-29,location_4,1717
2017-03-29,location_5,1339
2017-03-29,location_6,2115
2017-03-29,location_7,1394
2017-03-29,location_8,2686
2017-03-29,location_9,2262
2017-03-29,location_10,900
2017-03-29,location_11,2465
2017-03-29,location_12,925
2017-03-29,location_13,976
2017-03-29,location_14,1000
2017-03-29,location_15,933
2017-03-29,location_16,1002
2017-03-29,location_17,1490
2017-03-29,location_18,1274
2017-03-29,location_19,1300
2017-03-29,location_20,2342
2017-03-29,location_23,974
2017-03-29,location_24,1715
2017-03-29,location_25,1019
2017-03-29,location_26,655
2017-03-29,location_27,1989
2017-03-29,location_28,1471
2017-03-29,location_29,1804
2017-03-29,location_30,684
2017-03-29,location_31,1689
2017-03-29,location_32,642
2017-03-29,location_33,1137
2017-03-29,location_34,2136
2017-03-29,location_35,625
2017-03-29,location_36,1095
2017-03-29,location_37,1292
2017-03-29,location_38,2399
2017-03-29,location_39,1663
2017-03-29,location_40,1194
2017-03-29,location_41,1217
2017-03-29,location_43,1291
2017-03-29,location_44,4935
2017-03-29,location_45,4286
2017-03-29,location_46,4298
2017-03-29,location_47,4565
2017-03-29,location_48,4198
2017-03-29,location_49,3169
2017-03-29,location_50,3084
2017-03-29,location_51,1712
2017-03-29,location_53,878
2017-03-29,location_54,1128
2017-03-30,location_1,1753
2017-03-30,location_2,1720
2017-03-30,location_3,2829
2017-03-30,location_4,1313
2017-03-30,location_5,1501
2017-03-30,location_6,1606
2017-03-30,location_7,1648
2017-03-30,location_8,2622
2017-03-30,location_9,1833
2017-03-30,location_10,849
2017-03-30,location_11,1915
2017-03-30,location_13,1092
2017-03-30,location_14,1439
2017-03-30,location_15,1318
2017-03-30,location_16,878
2017-03-30,location_17,1261
2017-03-30,location_18,1251
2017-03-30,location_19,1230
2017-03-30,location_20,1274
2017-03-30,location_23,949
2017-03-30,location_24,2365
2017-03-30,location_25,887
2017-03-30,location_26,520
2017-03-30,location_27,1541
2017-03-30,location_28,1031
2017-03-30,location_29,1252
2017-03-30,location_30,699
2017-03-30,location_31,1274
2017-03-30,location_32,606
2017-03-30,location_33,1143
2017-03-30,location_34,2231
2017-03-30,location_35,683
2017-03-30,location_36,1138
2017-03-30,location_37,1440
2017-03-30,location_38,1418
2017-03-30,location_39,1307
2017-03-30,location_40,1577
2017-03-30,location_41,995
2017-03-30,location_43,1425
2017-03-30,location_44,3701
2017-03-30,location_45,3255
2017-03-30,location_46,2969
2017-03-30,location_47,3296
2017-03-30,location_48,2514
2017-03-30,location_49,2442
2017-03-30,location_50,2286
2017-03-30,location_51,1481
2017-03-30,location_53,744
2017-03-30,location_54,817
2017-03-31,location_1,1901
2017-03-31,location_2,1861
2017-03-31,location_3,2820
2017-03-31,location_4,1442
2017-03-31,location_5,1447
2017-03-31,location_6,1715
2017-03-31,location_7,1702
2017-03-31,location_8,2697
2017-03-31,location_9,2108
2017-03-31,location_10,963
2017-03-31,location_11,2158
2017-03-31,location_13,1200
2017-03-31,location_14,1399
2017-03-31,location_15,1408
2017-03-31,location_16,834
2017-03-31,location_17,1282
2017-03-31,location_18,1404
2017-03-31,location_19,1242
2017-03-31,location_20,1351
2017-03-31,location_23,1007
2017-03-31,location_24,2389
2017-03-31,location_25,836
2017-03-31,location_26,521
2017-03-31,location_27,1496
2017-03-31,location_28,1306
2017-03-31,location_29,1351
2017-03-31,location_30,789
2017-03-31,location_31,1471
2017-03-31,location_32,628
2017-03-31,location_33,1158
2017-03-31,location_34,2315
2017-03-31,location_35,771
2017-03-31,location_36,1283
2017-03-31,location_37,1525
2017-03-31,location_38,1480
2017-03-31,location_39,1324
2017-03-31,location_40,1550
2017-03-31,location_41,966
2017-03-31,location_43,1381
2017-03-31,location_44,3787
2017-03-31,location_45,3291
2017-03-31,location_46,3144
2017-03-31,location_47,3378
2017-03-31,location_48,2577
2017-03-31,location_49,2496
2017-03-31,location_50,2337
2017-03-31,location_51,1590
2017-03-31,location_53,738
2017-03-31,location_54,897
2017-04-01,location_1,1988
2017-04-01,location_2,2190
2017-04-01,location_3,3515
2017-04-01,location_4,1665
2017-04-01,location_5,1496
2017-04-01,location_6,1906
2017-04-01,location_7,1879
2017-04-01,location_8,2962
2017-04-01,location_9,2269
2017-04-01,location_10,1061
2017-04-01,location_11,2457
2017-04-01,location_13,1125
2017-04-01,location_14,1427
2017-04-01,location_15,1489
2017-04-01,location_16,840
2017-04-01,location_17,1386
2017-04-01,location_18,1408
2017-04-01,location_19,1403
2017-04-01,location_20,1641
2017-04-01,location_23,1129
2017-04-01,location_24,2558
2017-04-01,location_25,1152
2017-04-01,location_26,713
2017-04-01,location_27,1668
2017-04-01,location_28,1234
2017-04-01,location_29,1237
2017-04-01,location_30,724
2017-04-01,location_31,1528
2017-04-01,location_32,717
2017-04-01,location_33,1157
2017-04-01,location_34,2530
2017-04-01,location_35,827
2017-04-01,location_36,1332
2017-04-01,location_37,1801
2017-04-01,location_38,1860
2017-04-01,location_39,1397
2017-04-01,location_40,1546
2017-04-01,location_41,1145
2017-04-01,location_43,1391
2017-04-01,location_44,4538
2017-04-01,location_45,3805
2017-04-01,location_46,3537
2017-04-01,location_47,4018
2017-04-01,location_48,3121
2017-04-01,location_49,2796
2017-04-01,location_50,2640
2017-04-01,location_51,1796
2017-04-01,location_53,940
2017-04-01,location_54,880
2017-04-02,location_1,1816
2017-04-02,location_2,2151
2017-04-02,location_3,3536
2017-04-02,location_4,1655
2017-04-02,location_5,1675
2017-04-02,location_6,1957
2017-04-02,location_7,1850
2017-04-02,location_8,2838
2017-04-02,location_9,2431
2017-04-02,location_10,1064
2017-04-02,location_11,2556
2017-04-02,location_13,1380
2017-04-02,location_14,1442
2017-04-02,location_15,1480
2017-04-02,location_16,1049
2017-04-02,location_17,1423
2017-04-02,location_18,1344
2017-04-02,location_19,1370
2017-04-02,location_20,1694
2017-04-02,location_23,1208
2017-04-02,location_24,2330
2017-04-02,location_25,1525
2017-04-02,location_26,511
2017-04-02,location_27,1421
2017-04-02,location_28,1067
2017-04-02,location_29,1088
2017-04-02,location_30,721
2017-04-02,location_31,1526
2017-04-02,location_32,626
2017-04-02,location_33,1300
2017-04-02,location_34,2588
2017-04-02,location_35,833
2017-04-02,location_36,1439
2017-04-02,location_37,1835
2017-04-02,location_38,2061
2017-04-02,location_39,1533
2017-04-02,location_40,1541
2017-04-02,location_41,1063
2017-04-02,location_43,1524
2017-04-02,location_44,4349
2017-04-02,location_45,3868
2017-04-02,location_46,3631
2017-04-02,location_47,4195
2017-04-02,location_48,3240
2017-04-02,location_49,2871
2017-04-02,location_50,2862
2017-04-02,location_51,1566
2017-04-02,location_53,905
2017-04-02,location_54,1045
2017-04-03,location_1,492
2017-04-03,location_2,1844
2017-04-03,location_3,3091
2017-04-03,location_4,1514
2017-04-03,location_5,1207
2017-04-03,location_6,2065
2017-04-03,location_7,1506
2017-04-03,location_8,2347
2017-04-03,location_9,2266
2017-04-03,location_10,856
2017-04-03,location_11,2738
2017-04-03,location_13,1148
2017-04-03,location_14,1148
2017-04-03,location_15,1024
2017-04-03,location_16,965
2017-04-03,location_17,1474
2017-04-03,location_18,999
2017-04-03,location_19,1244
2017-04-03,location_20,2173
2017-04-03,location_23,932
2017-04-03,location_24,1741
2017-04-03,location_25,2452
2017-04-03,location_26,591
2017-04-03,location_27,1995
2017-04-03,location_28,1318
2017-04-03,location_29,1566
2017-04-03,location_30,623
2017-04-03,location_31,1377
2017-04-03,location_32,629
2017-04-03,location_33,752
2017-04-03,location_34,2275
2017-04-03,location_35,989
2017-04-03,location_36,1423
2017-04-03,location_37,1188
2017-04-03,location_38,1951
2017-04-03,location_39,1312
2017-04-03,location_40,903
2017-04-03,location_41,1052
2017-04-03,location_43,1305
2017-04-03,location_44,4464
2017-04-03,location_45,3670
2017-04-03,location_46,4123
2017-04-03,location_47,4198
2017-04-03,location_48,3658
2017-04-03,location_49,2835
2017-04-03,location_50,3110
2017-04-03,location_51,1642
2017-04-03,location_53,919
2017-04-03,location_54,852
2017-04-04,location_1,1151
2017-04-04,location_2,1946
2017-04-04,location_3,3515
2017-04-04,location_4,1660
2017-04-04,location_5,1505
2017-04-04,location_6,2180
2017-04-04,location_7,1733
2017-04-04,location_8,2534
2017-04-04,location_9,2649
2017-04-04,location_10,1266
2017-04-04,location_11,2903
2017-04-04,location_13,1795
2017-04-04,location_14,1733
2017-04-04,location_15,1382
2017-04-04,location_16,1019
2017-04-04,location_17,1489
2017-04-04,location_18,1109
2017-04-04,location_19,2254
2017-04-04,location_20,2043
2017-04-04,location_23,1092
2017-04-04,location_24,2038
2017-04-04,location_25,2299
2017-04-04,location_26,637
2017-04-04,location_27,1990
2017-04-04,location_28,1238
2017-04-04,location_29,1352
2017-04-04,location_30,637
2017-04-04,location_31,1462
2017-04-04,location_32,730
2017-04-04,location_33,1201
2017-04-04,location_34,2059
2017-04-04,location_35,956
2017-04-04,location_36,1561
2017-04-04,location_37,1713
2017-04-04,location_38,2502
2017-04-04,location_39,1858
2017-04-04,location_40,1502
2017-04-04,location_41,1228
2017-04-04,location_43,1418
2017-04-04,location_44,4955
2017-04-04,location_45,4732
2017-04-04,location_46,4909
2017-04-04,location_47,5105
2017-04-04,location_48,4357
2017-04-04,location_49,3437
2017-04-04,location_50,3663
2017-04-04,location_51,1502
2017-04-04,location_53,904
2017-04-04,location_54,910
2017-04-05,location_1,461
2017-04-05,location_2,1912
2017-04-05,location_3,3338
2017-04-05,location_4,1655
2017-04-05,location_5,1350
2017-04-05,location_6,2131
2017-04-05,location_7,1439
2017-04-05,location_8,2525
2017-04-05,location_9,2461
2017-04-05,location_10,974
2017-04-05,location_11,3035
2017-04-05,location_13,1312
2017-04-05,location_14,1226
2017-04-05,location_15,1123
2017-04-05,location_16,1006
2017-04-05,location_17,1439
2017-04-05,location_18,1255
2017-04-05,location_19,1273
2017-04-05,location_20,2169
2017-04-05,location_23,988
2017-04-05,location_24,1580
2017-04-05,location_25,1014
2017-04-05,location_26,539
2017-04-05,location_27,1931
2017-04-05,location_28,1326
2017-04-05,location_29,1517
2017-04-05,location_30,632
2017-04-05,location_31,1562
2017-04-05,location_32,577
2017-04-05,location_33,988
2017-04-05,location_34,1923
2017-04-05,location_35,704
2017-04-05,location_36,1206
2017-04-05,location_37,1278
2017-04-05,location_38,2324
2017-04-05,location_39,1622
2017-04-05,location_40,1126
2017-04-05,location_41,1249
2017-04-05,location_43,1291
2017-04-05,location_44,4904
2017-04-05,location_45,4493
2017-04-05,location_46,4888
2017-04-05,location_47,4860
2017-04-05,location_48,4436
2017-04-05,location_49,3242
2017-04-05,location_50,3380
2017-04-05,location_51,1581
2017-04-05,location_53,901
2017-04-05,location_54,1035
2017-04-06,location_1,1815
2017-04-06,location_2,2019
2017-04-06,location_3,3080
2017-04-06,location_4,1454
2017-04-06,location_5,1695
2017-04-06,location_6,1739
2017-04-06,location_7,1805
2017-04-06,location_8,2829
2017-04-06,location_9,2247
2017-04-06,location_10,1079
2017-04-06,location_11,2387
2017-04-06,location_13,1222
2017-04-06,location_14,1585
2017-04-06,location_15,1495
2017-04-06,location_16,966
2017-04-06,location_17,1478
2017-04-06,location_18,1419
2017-04-06,location_19,1446
2017-04-06,location_20,1488
2017-04-06,location_23,1054
2017-04-06,location_24,2434
2017-04-06,location_25,912
2017-04-06,location_26,612
2017-04-06,location_27,1486
2017-04-06,location_28,1085
2017-04-06,location_29,1183
2017-04-06,location_30,727
2017-04-06,location_31,1285
2017-04-06,location_32,631
2017-04-06,location_33,1122
2017-04-06,location_34,2379
2017-04-06,location_35,719
2017-04-06,location_36,1161
2017-04-06,location_37,1598
2017-04-06,location_38,1668
2017-04-06,location_39,1285
2017-04-06,location_40,1686
2017-04-06,location_41,1022
2017-04-06,location_43,1483
2017-04-06,location_44,4053
2017-04-06,location_45,3651
2017-04-06,location_46,3521
2017-04-06,location_47,3874
2017-04-06,location_48,3027
2017-04-06,location_49,2710
2017-04-06,location_50,2631
2017-04-06,location_51,1602
2017-04-06,location_53,727
2017-04-06,location_54,893
2017-04-07,location_1,1862
2017-04-07,location_2,1891
2017-04-07,location_3,2885
2017-04-07,location_4,1406
2017-04-07,location_5,1484
2017-04-07,location_6,1692
2017-04-07,location_7,1847
2017-04-07,location_8,2686
2017-04-07,location_9,2193
2017-04-07,location_10,1100
2017-04-07,location_11,2426
2017-04-07,location_13,1264
2017-04-07,location_14,1434
2017-04-07,location_15,1545
2017-04-07,location_16,886
2017-04-07,location_17,1405
2017-04-07,location_18,1498
2017-04-07,location_19,1220
2017-04-07,location_20,1454
2017-04-07,location_23,1026
2017-04-07,location_24,2288
2017-04-07,location_25,855
2017-04-07,location_26,549
2017-04-07,location_27,1430
2017-04-07,location_28,1175
2017-04-07,location_29,1238
2017-04-07,location_30,682
2017-04-07,location_31,1441
2017-04-07,location_32,573
2017-04-07,location_33,1209
2017-04-07,location_34,2375
2017-04-07,location_35,773
2017-04-07,location_36,1276
2017-04-07,location_37,1545
2017-04-07,location_38,1570
2017-04-07,location_39,1463
2017-04-07,location_40,1581
2017-04-07,location_41,1049
2017-04-07,location_43,1337
2017-04-07,location_44,3824
2017-04-07,location_45,3195
2017-04-07,location_46,3084
2017-04-07,location_47,3485
2017-04-07,location_48,2549
2017-04-07,location_49,2437
2017-04-07,location_50,2483
2017-04-07,location_51,1557
2017-04-07,location_53,789
2017-04-07,location_54,763
2017-04-08,location_1,1839
2017-04-08,location_2,2015
2017-04-08,location_3,3039
2017-04-08,location_4,1502
2017-04-08,location_5,1576
2017-04-08,location_6,1726
2017-04-08,location_7,1859
2017-04-08,location_8,2795
2017-04-08,location_9,1982
2017-04-08,location_10,949
2017-04-08,location_11,2248
2017-04-08,location_13,1165
2017-04-08,location_14,1362
2017-04-08,location_15,1385
2017-04-08,location_16,893
2017-04-08,location_17,1258
2017-04-08,location_18,1285
2017-04-08,location_19,1278
2017-04-08,location_20,1340
2017-04-08,location_23,1050
2017-04-08,location_24,2498
2017-04-08,location_25,958
2017-04-08,location_26,563
2017-04-08,location_27,1558
2017-04-08,location_28,1017
2017-04-08,location_29,1033
2017-04-08,location_30,673
2017-04-08,location_31,1235
2017-04-08,location_32,569
2017-04-08,location_33,982
2017-04-08,location_34,2188
2017-04-08,location_35,587
2017-04-08,location_36,1154
2017-04-08,location_37,1755
2017-04-08,location_38,1697
2017-04-08,location_39,1207
2017-04-08,location_40,1433
2017-04-08,location_41,1001
2017-04-08,location_43,1315
2017-04-08,location_44,4096
2017-04-08,location_45,3317
2017-04-08,location_46,3250
2017-04-08,location_47,3788
2017-04-08,location_48,2458
2017-04-08,location_49,2644
2017-04-08,location_50,2518
2017-04-08,location_51,1730
2017-04-08,location_53,851
2017-04-08,location_54,641
2017-04-09,location_1,1766
2017-04-09,location_2,1754
2017-04-09,location_3,2843
2017-04-09,location_4,1383
2017-04-09,location_5,1327
2017-04-09,location_6,1575
2017-04-09,location_7,1737
2017-04-09,location_8,2594
2017-04-09,location_9,2042
2017-04-09,location_10,901
2017-04-09,location_11,2073
2017-04-09,location_13,1114
2017-04-09,location_14,1433
2017-04-09,location_15,1351
2017-04-09,location_16,757
2017-04-09,location_17,1173
2017-04-09,location_18,1402
2017-04-09,location_19,1131
2017-04-09,location_20,1425
2017-04-09,location_23,939
2017-04-09,location_24,2187
2017-04-09,location_25,851
2017-04-09,location_26,509
2017-04-09,location_27,1528
2017-04-09,location_28,1017
2017-04-09,location_29,1134
2017-04-09,location_30,635
2017-04-09,location_31,1342
2017-04-09,location_32,598
2017-04-09,location_33,991
2017-04-09,location_34,2268
2017-04-09,location_35,648
2017-04-09,location_36,1144
2017-04-09,location_37,1481
2017-04-09,location_38,1512
2017-04-09,location_39,1252
2017-04-09,location_40,1349
2017-04-09,location_41,955
2017-04-09,location_43,1273
2017-04-09,location_44,3702
2017-04-09,location_45,2998
2017-04-09,location_46,2874
